,Unnamed: 0_x,tconst,primary_title,original_title,start_year,runtime_minutes,genres,Action,Crime,Drama,Biography,Comedy,Fantasy,Horror,Thriller,Adventure,Animation,Documentary,History,Mystery,Science Fiction,Romance,Family,War,Music,Sport,Western,Musical,Adult,News,Link,start_year_str,Unnamed: 0_y,Title,Studio,Domestic Gross_x,Foreign Gross,Year_x,Clean Title,Unnamed: 0_x,Average Rating,Number of Votes,Unnamed: 0_y,Movie,Production Budget,Domestic Gross_y,Worldwide Gross,Profit,ROI,Year_y,nameYear
256,6482,tt1305583,Our Family Wedding,Our Family Wedding,2010,103.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,our family wedding2010,2010,140,Our Family Wedding,FoxS,20300000.0,1200000,2010,our family wedding,52474,4.9,6417,3194,our family wedding,14000000,20255281,21410546,7410546,1.5293247142857145,2010,our family wedding2010
257,6485,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,mars needs moms2011,2011,449,Mars Needs Moms,BV,21400000.0,17600000,2011,mars needs moms,3952,5.4,19823,193,mars needs moms,150000000,21392758,39549758,-110450242,0.2636650533333333,2011,mars needs moms2011
258,6489,tt1306980,50/50,50/50,2011,100.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50502011,2011,448,50/50,Sum.,35000000.0,4200000,2011,5050,56857,7.7,300475,3872,5050,8000000,35016118,41334735,33334735,5.166841875,2011,50502011
259,6492,tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,101.0,"Adventure,Comedy,Drama",False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,seeking a friend for the end of the world2012,2012,896,Seeking a Friend for the End of the World,Focus,7100000.0,2600000,2012,seeking a friend for the end of the world,31942,6.7,102047,3647,seeking a friend for the end of the world,10000000,7078738,11766959,1766959,1.1766959,2012,seeking a friend for the end of the world2012
260,6553,tt1313092,Animal Kingdom,Animal Kingdom,2010,113.0,"Crime,Drama",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,animal kingdom2010,2010,184,Animal Kingdom,SPC,1000000.0,5700000,2010,animal kingdom,19661,7.3,51576,4470,animal kingdom,4200000,1044039,8078683,3878683,1.9234959523809525,2010,animal kingdom2010
261,6565,tt1314655,Devil,Devil,2010,80.0,"Horror,Mystery,Thriller",False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,devil2010,2010,92,Devil,Uni.,33600000.0,29100000,2010,devil,3956,6.2,122080,3570,devil,10000000,33679655,63354114,53354114,6.3354114,2010,devil2010
262,6583,tt1316616,There Be Dragons,There Be Dragons,2011,122.0,"Biography,Drama,War",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,there be dragons2011,2011,593,There Be Dragons,Gold.,1100000.0,,2011,there be dragons,52479,5.8,4326,1620,there be dragons,36000000,1069334,4020990,-31979010,0.11169416666666666,2011,there be dragons2011
263,6588,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,105.0,"Action,Drama,Sci-Fi",True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,rise of the planet of the apes2011,2011,341,Rise of the Planet of the Apes,Fox,176800000.0,305000000,2011,rise of the planet of the apes,56863,7.6,473020,430,rise of the planet of the apes,93000000,176760185,470986200,377986200,5.064367741935484,2011,rise of the planet of the apes2011
264,6605,tt1320244,The Last Exorcism,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the last exorcism2010,2010,87,The Last Exorcism,LGF,41000000.0,26700000,2010,the last exorcism,15352,5.6,45815,5014,the last exorcism,1800000,41034350,70165900,68365900,38.981055555555564,2010,the last exorcism2010
265,6607,tt1320253,The Expendables,The Expendables,2010,103.0,"Action,Adventure,Thriller",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the expendables2010,2010,26,The Expendables,LGF,103100000.0,171400000,2010,the expendables,1197,6.5,307897,533,the expendables,82000000,103068524,268268174,186268174,3.271563097560976,2010,the expendables2010
266,6609,tt1320261,Gulliver's Travels,Gulliver's Travels,2010,85.0,"Adventure,Comedy,Family",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,gullivers travels2010,2010,30,Gulliver's Travels,Fox,42800000.0,194600000,2010,gullivers travels,16141,4.9,61178,312,gullivers travels,112000000,42779261,232017848,120017848,2.0715879285714287,2010,gullivers travels2010
267,6620,tt1321860,The Beaver,The Beaver,2011,91.0,Drama,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the beaver2011,2011,523,The Beaver,Sum.,971000.0,6300000,2011,the beaver,53662,6.7,45173,2478,the beaver,21000000,970816,5046038,-15953962,0.2402875238095238,2011,the beaver2011
268,6624,tt1321870,Gangster Squad,Gangster Squad,2013,113.0,"Action,Crime,Drama",True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,gangster squad2013,2013,1193,Gangster Squad,WB,46000000.0,59200000,2013,gangster squad,40582,6.7,195560,903,gangster squad,60000000,46000903,104100903,44100903,1.73501505,2013,gangster squad2013
269,6629,tt1322269,August: Osage County,August: Osage County,2013,121.0,"Comedy,Drama",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,august osage county2013,2013,1214,August: Osage County,Wein.,37700000.0,36500000,2013,august osage county,27766,7.2,79383,2214,august osage county,25000000,37738810,50738810,25738810,2.0295523999999996,2013,august osage county2013
270,6632,tt1322312,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,going the distance2010,2010,118,Going the Distance,WB (NL),17800000.0,24200000,2010,going the distance,37,6.3,54421,1810,going the distance,32000000,17804299,43603990,11603990,1.3626246875,2010,going the distance2010
271,6652,tt1323594,Despicable Me,Despicable Me,2010,95.0,"Animation,Comedy,Family",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,despicable me2010,2010,8,Despicable Me,Uni.,251500000.0,291600000,2010,despicable me,1511,7.7,464511,749,despicable me,69000000,251513985,543464573,474464573,7.87629815942029,2010,despicable me2010
272,6661,tt1325004,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,124.0,"Adventure,Drama,Fantasy",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the twilight saga eclipse2010,2010,5,The Twilight Saga: Eclipse,Sum.,300500000.0,398000000,2010,the twilight saga eclipse,3175,5.0,211733,752,the twilight saga eclipse,68000000,300531751,706102828,638102828,10.383865117647057,2010,the twilight saga eclipse2010
273,6705,tt1327194,The Lucky One,The Lucky One,2012,101.0,"Drama,Romance",False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,the lucky one2012,2012,796,The Lucky One,WB,60500000.0,38900000,2012,the lucky one,56867,6.5,94359,2186,the lucky one,25000000,60457138,96633833,71633833,3.86535332,2012,the lucky one2012
274,6712,tt1327709,Cyrus,Cyrus,2010,87.0,"Crime,Horror,Mystery",False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,cyrus2010,2010,171,Cyrus,FoxS,7500000.0,2500000,2010,cyrus,8733,4.7,944,4026,cyrus,7000000,7468936,10062896,3062896,1.4375565714285714,2010,cyrus2010
275,6789,tt1336617,Cyrus,Cyrus,2010,91.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,cyrus2010,2010,171,Cyrus,FoxS,7500000.0,2500000,2010,cyrus,5963,6.3,32457,4026,cyrus,7000000,7468936,10062896,3062896,1.4375565714285714,2010,cyrus2010
276,6762,tt1333125,Movie 43,Movie 43,2013,94.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie 432013,2013,1250,Movie 43,Rela.,8800000.0,23600000,2013,movie 43,27775,4.3,92980,3638,movie 43,10000000,8840453,31164747,21164747,3.1164747000000004,2013,movie 432013
277,6765,tt1334260,Never Let Me Go,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,never let me go2010,2010,177,Never Let Me Go,FoxS,2400000.0,7000000,2010,never let me go,1200,7.1,130084,3128,never let me go,15000000,2434652,11173718,-3826282,0.7449145333333334,2010,never let me go2010
278,6772,tt1334512,Arthur,Arthur,2011,110.0,"Comedy,Romance",False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,arthur2011,2011,437,Arthur,WB,33000000.0,12700000,2011,arthur,27776,5.7,49013,1466,arthur,40000000,33035397,47787943,7787943,1.194698575,2011,arthur2011
279,6778,tt1335975,47 Ronin,47 Ronin,2013,128.0,"Action,Adventure,Drama",True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47 ronin2013,2013,1178,47 Ronin,Uni.,38400000.0,113400000,2013,47 ronin,16144,6.3,135754,111,47 ronin,175000000,38362475,151716815,-23283185,0.8669532285714285,2013,47 ronin2013
280,6788,tt1336608,Rock of Ages,Rock of Ages,2012,123.0,"Comedy,Drama,Musical",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,rock of ages2012,2012,820,Rock of Ages,WB (NL),38500000.0,20900000,2012,rock of ages,67675,5.9,69910,728,rock of ages,70000000,38518613,61031932,-8968068,0.8718847428571429,2012,rock of ages2012
281,6834,tt1340138,Terminator Genisys,Terminator Genisys,2015,126.0,"Action,Adventure,Sci-Fi",True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,terminator genisys2015,2015,1888,Terminator: Genisys,Par.,89800000.0,350800000,2015,terminator genisys,53671,6.4,234615,148,terminator genisys,155000000,89760956,432150894,277150894,2.7880702838709683,2015,terminator genisys2015
282,6849,tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,122.0,"Drama,Mystery,Thriller",False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,tinker tailor soldier spy2011,2011,410,"Tinker, Tailor, Soldier, Spy",Focus,24100000.0,56500000,2011,tinker tailor soldier spy,24992,7.1,174890,2471,tinker tailor soldier spy,21000000,24149393,81452811,60452811,3.8787052857142856,2011,tinker tailor soldier spy2011
283,6854,tt1341167,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama",False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,four lions2010,2010,199,Four Lions,Drft.,305000.0,4400000,2010,four lions,67678,7.3,66209,4578,four lions,3750000,310007,2436111,-1313889,0.6496295999999999,2010,four lions2010
284,6855,tt1341188,How Do You Know,How Do You Know,2010,121.0,"Comedy,Drama,Romance",False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,how do you know2010,2010,107,How Do You Know,Sony,30200000.0,18500000,2010,how do you know,56874,5.4,41072,300,how do you know,120000000,30212620,49628177,-70371823,0.41356814166666667,2010,how do you know2010
285,6881,tt1343727,Dredd,Dredd,2012,95.0,"Action,Crime,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,dredd2012,2012,841,Dredd,LGF,13400000.0,22200000,2012,dredd,7506,7.1,234616,1314,dredd,45000000,13414714,41467606,-3532394,0.9215023555555556,2012,dredd2012
286,6900,tt1345836,The Dark Knight Rises,The Dark Knight Rises,2012,164.0,"Action,Thriller",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the dark knight rises2012,2012,729,The Dark Knight Rises,WB,448100000.0,636800000,2012,the dark knight rises,8738,8.4,1387769,10,the dark knight rises,275000000,448139099,1084439099,809439099,3.943414905454545,2012,the dark knight rises2012
287,6932,tt1351685,Jack the Giant Slayer,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,jack the giant slayer2013,2013,1168,Jack the Giant Slayer,WB (NL),65200000.0,132500000,2013,jack the giant slayer,1518,6.3,123127,65,jack the giant slayer,195000000,65187603,197687603,2687603,1.0137825794871795,2013,jack the giant slayer2013
288,6949,tt1355630,If I Stay,If I Stay,2014,107.0,"Drama,Fantasy,Music",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,if i stay2014,2014,1559,If I Stay,WB (NL),50500000.0,28400000,2014,if i stay,3185,6.8,107625,3472,if i stay,11000000,50474843,78356170,67356170,7.1232881818181815,2014,if i stay2014
289,6950,tt1355631,The Infiltrator,The Infiltrator,2016,127.0,"Biography,Crime,Drama",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the infiltrator2016,2016,2482,The Infiltrator,BG,15400000.0,,2016,the infiltrator,31952,7.0,61547,1231,the infiltrator,47500000,15436808,20718104,-26781896,0.4361706105263158,2016,the infiltrator2016
290,6953,tt1355644,Passengers,Passengers,2016,116.0,"Drama,Romance,Sci-Fi",False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,passengers2016,2016,2350,Passengers,Sony,100000000.0,203100000,2016,passengers,68880,7.0,311083,327,passengers,110000000,100014699,302239672,192239672,2.747633381818182,2016,passengers2016
291,6954,tt1355683,Black Mass,Black Mass,2015,123.0,"Biography,Crime,Drama",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,black mass2015,2015,1939,Black Mass,WB,62600000.0,37200000,2015,black mass,27781,6.9,155847,1058,black mass,53000000,62575678,98837872,45837872,1.8648655094339623,2015,black mass2015
292,6975,tt1361313,The Extra Man,The Extra Man,2010,108.0,Comedy,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,the extra man2010,2010,266,The Extra Man,Magn.,453000.0,4500,2010,the extra man,36107,5.9,4580,4052,the extra man,7000000,453377,492108,-6507892,0.07030114285714285,2010,the extra man2010
